user_id,device_age_days,sim_swap_count_3m,avg_monthly_inflow,inflow_volatility,utility_bill_payment_ratio,airtime_topup_freq_pm,avg_airtime_topup_val,default_within_30_days
user_118464,796,0,4829.98,0.495,0.659,19,89.76,0
user_118465,613,2,27700.82,0.583,0.425,17,97.33,0
user_118466,579,0,2666.51,0.272,0.857,26,122.4,0
user_118467,353,0,4995.3,0.701,0.499,17,130.56,0
user_118468,233,0,9705.75,0.34,0.671,28,63.17,0
user_118469,201,0,5246.66,0.709,0.371,23,93.36,0
user_118470,764,0,15119.84,0.264,0.286,14,74.85,0
user_118471,246,0,21319.46,0.494,0.818,19,174.01,0
user_118472,274,0,37968.36,0.637,0.769,47,72.82,0
user_118473,365,0,5544.25,0.638,0.898,18,250.15,0
user_118474,732,0,6919.53,0.642,0.651,21,71.12,0
user_118475,327,0,20920.39,0.797,0.723,34,50.53,0
user_118476,861,0,5670.19,0.768,0.66,14,223.32,0
user_118477,211,0,9263.29,0.202,0.875,6,126.81,0
user_118478,363,0,23003.62,0.327,0.722,10,71.62,0
user_118479,540,0,9070.26,0.437,0.844,35,66.89,0
user_118480,412,0,4372.87,0.595,0.707,44,101.78,0
user_118481,746,0,6709.55,0.558,0.477,5,92.71,0
user_118482,902,1,3264.77,0.556,0.718,17,72.56,0
user_118483,228,0,18820.65,0.262,0.51,13,170.62,0
user_118484,361,0,2703.67,0.303,0.682,17,49.9,0
user_118485,194,0,14801.67,0.204,0.917,17,137.43,0
user_118486,271,0,46951.3,0.71,0.94,9,76.59,0
user_118487,929,1,31478.15,0.364,0.814,27,34.56,0
user_118488,671,0,3136.07,0.401,0.598,19,83.06,0
user_118489,256,0,20801.81,0.768,0.889,26,79.45,0
user_118490,663,0,19572.4,0.737,0.571,12,77.37,0
user_118491,585,0,7315.59,0.26,0.921,38,60.52,0
user_118492,480,0,3736.6,0.716,0.916,7,91.06,0
user_118493,225,1,30869.78,0.461,0.745,17,57.03,0
user_118494,899,0,14121.79,0.541,0.864,14,41.78,0
user_118495,233,0,19980.41,0.372,0.635,25,83.27,0
user_118496,487,0,11181.93,0.788,0.387,15,67.96,0
user_118497,859,1,5772.33,0.563,0.923,8,99.83,0
user_118498,286,2,6523.64,0.313,0.585,21,108.04,0
user_118499,558,2,13480.17,0.478,0.745,26,71.31,0
user_118500,301,0,6009.26,0.701,0.753,26,168.02,0
user_118501,38,0,9629.31,0.098,0.693,31,58.6,0
user_118502,790,0,3159.77,0.214,0.867,8,77.15,0
user_118503,978,0,83071.44,0.055,0.577,37,91.17,0
user_118504,230,0,16383.41,0.169,0.841,25,135.26,0
user_118505,88,0,4368.36,0.461,0.619,17,123.49,0
user_118506,916,0,4090.8,0.331,0.779,39,47.33,0
user_118507,422,0,11903.95,0.421,0.785,22,45.58,0
user_118508,681,0,2376.16,0.414,0.727,18,57.57,0
user_118509,148,0,9966.37,0.191,0.383,8,99.44,0
user_118510,582,0,45483.31,0.667,0.791,23,137.97,0
user_118511,428,0,28004.6,0.307,0.614,44,171.26,0
user_118512,863,0,41880.15,0.679,0.665,12,155.16,0
user_118513,360,0,3766.78,0.196,0.444,14,81.9,0
user_118514,296,0,8949.84,0.307,0.748,27,79.87,0
user_118515,549,0,14145.13,0.532,0.499,8,78.57,0
user_118516,724,0,21108.89,0.3,0.772,13,58.36,0
user_118517,509,0,9474.94,0.212,0.52,14,115.33,0
user_118518,163,1,7761.8,0.756,0.794,24,70.5,0
user_118519,722,0,7459.05,0.388,0.213,42,49.4,0
user_118520,945,0,25370.8,0.738,0.398,17,155.79,0
user_118521,964,1,9214.66,0.789,0.469,14,107.06,0
user_118522,384,0,2246.71,0.325,0.474,19,103.74,0
user_118523,613,0,24059.19,0.31,0.39,8,59.29,0
user_118524,527,1,4639.16,0.206,0.544,6,29.66,0
user_118525,654,0,16841.44,0.433,0.623,23,99.22,0
user_118526,136,0,2448.62,0.212,0.821,28,54.19,0
user_118527,319,2,9340.5,0.235,0.821,13,190.55,0
user_118528,854,0,11130.22,0.618,0.462,29,47.71,0
user_118529,658,0,56224.77,0.378,0.872,21,86.17,0
user_118530,661,0,3384.53,0.212,0.554,23,88.87,0
user_118531,176,0,22885.66,0.274,0.661,15,247.87,0
user_118532,356,0,52179.93,0.195,0.747,20,42.39,0
user_118533,444,3,6863.31,0.23,0.446,39,167.89,0
user_118534,239,0,5836.0,0.61,0.916,12,33.44,0
user_118535,325,0,47569.74,0.69,0.87,21,101.52,0
user_118536,427,0,12087.19,0.766,0.86,14,117.22,0
user_118537,132,0,27939.24,0.793,0.344,16,60.29,0
user_118538,665,0,25744.14,0.355,0.525,33,90.56,0
user_118539,786,0,7917.92,0.1,0.845,17,114.26,0
user_118540,537,1,5114.1,0.502,0.65,16,52.21,0
user_118541,920,1,20204.79,0.102,0.432,49,58.15,0
user_118542,897,0,12436.35,0.573,0.391,30,142.76,0
user_118543,238,0,12114.86,0.578,0.9,38,160.03,0
user_118544,962,0,13851.69,0.161,0.54,7,194.2,0
user_118545,457,0,2389.81,0.622,0.766,19,100.81,0
user_118546,422,0,2076.21,0.247,0.806,20,79.94,0
user_118547,855,0,7655.72,0.335,0.917,14,69.32,0
user_118548,945,0,7866.45,0.096,0.605,12,74.28,0
user_118549,138,0,21026.68,0.373,0.605,16,151.28,0
user_118550,918,2,7910.45,0.278,0.704,34,108.87,0
user_118551,377,0,8683.83,0.529,0.953,5,112.44,0
user_118552,79,0,13962.49,0.252,0.564,21,44.0,0
user_118553,945,0,15432.95,0.514,0.724,21,48.43,0
user_118554,134,0,8081.05,0.276,0.398,14,61.97,0
user_118555,449,0,14250.26,0.227,0.72,33,107.85,0
user_118556,402,0,16427.91,0.607,0.877,30,304.29,0
user_118557,56,0,6541.83,0.281,0.626,13,97.89,0
user_118558,997,0,6032.82,0.209,0.778,18,60.1,0
user_118559,829,1,35168.45,0.769,0.958,24,50.47,0
user_118560,798,0,17638.44,0.692,0.742,24,178.15,0
user_118561,302,0,7589.3,0.41,0.904,4,41.32,0
user_118562,678,0,14003.25,0.106,0.563,19,62.06,0
user_118563,369,0,20434.58,0.449,0.926,7,120.17,0
user_118564,330,0,2343.34,0.076,0.492,43,105.26,0
user_118565,509,0,39854.55,0.673,0.684,13,105.69,0
user_118566,863,0,20946.86,0.368,0.509,22,131.21,0
user_118567,573,0,9469.98,0.211,0.691,14,87.59,0
user_118568,586,0,42381.78,0.623,0.916,28,135.47,0
user_118569,294,0,2862.02,0.174,0.785,22,160.96,0
user_118570,571,0,23047.43,0.572,0.946,6,94.82,0
user_118571,625,2,13207.33,0.53,0.539,25,149.04,0
user_118572,195,0,18394.95,0.171,0.761,29,242.41,0
user_118573,345,0,11562.58,0.548,0.512,13,55.97,0
user_118574,30,0,4388.99,0.637,0.739,21,49.69,0
user_118575,790,0,6532.65,0.633,0.744,13,77.27,0
user_118576,290,0,11327.58,0.503,0.551,15,169.93,0
user_118577,92,0,39670.04,0.122,0.666,25,61.57,0
user_118578,512,0,3061.53,0.178,0.725,15,158.71,0
user_118579,705,0,3659.09,0.273,0.781,27,163.69,0
user_118580,350,0,4485.66,0.753,0.709,10,138.64,0
user_118581,875,0,17000.01,0.122,0.644,35,181.3,0
user_118582,230,0,8842.81,0.462,0.668,19,86.64,0
user_118583,251,0,4424.45,0.719,0.437,20,159.72,0
user_118584,181,0,3951.03,0.379,0.788,32,41.14,0
user_118585,673,0,18820.26,0.711,0.828,47,25.28,0
user_118586,655,2,11314.93,0.292,0.783,39,111.61,0
user_118587,491,0,32924.92,0.382,0.936,13,94.96,0
user_118588,246,0,9763.37,0.497,0.859,25,71.9,0
user_118589,225,0,17995.45,0.538,0.873,21,275.06,0
user_118590,822,0,25833.1,0.344,0.837,19,59.9,0
user_118591,231,3,48082.33,0.395,0.797,22,122.99,0
user_118592,676,2,32522.49,0.509,0.852,25,56.7,0
user_118593,263,0,24395.28,0.689,0.768,25,77.95,0
user_118594,170,1,9988.1,0.317,0.734,31,74.61,0
user_118595,737,0,62946.59,0.47,0.62,20,147.57,0
user_118596,527,0,6612.54,0.619,0.765,15,76.41,0
user_118597,584,0,18239.42,0.772,0.515,38,66.92,0
user_118598,86,0,4099.57,0.141,0.666,26,90.67,0
user_118599,961,1,15968.32,0.11,0.569,20,123.23,0
user_118600,533,0,19562.36,0.078,0.777,22,32.98,0
user_118601,171,0,3419.49,0.209,0.887,31,63.18,0
user_118602,751,3,7242.27,0.447,0.351,11,335.53,0
user_118603,613,0,17388.43,0.176,0.949,34,112.07,0
user_118604,765,0,15824.64,0.235,0.696,6,197.79,0
user_118605,568,0,18548.87,0.173,0.579,20,83.87,0
user_118606,669,0,3993.44,0.71,0.552,9,151.04,0
user_118607,135,0,12863.67,0.704,0.735,33,90.05,0
user_118608,194,0,41384.74,0.397,0.642,9,211.37,0
user_118609,244,0,48112.2,0.296,0.566,20,74.37,0
user_118610,100,0,4032.65,0.742,0.958,9,131.1,0
user_118611,745,0,35721.08,0.523,0.806,23,143.47,0
user_118612,694,2,14887.22,0.172,0.847,8,85.55,0
user_118613,608,0,22970.51,0.658,0.965,21,136.06,0
user_118614,119,0,4449.2,0.283,0.713,38,65.85,0
user_118615,801,0,22083.5,0.697,0.598,11,72.44,0
user_118616,903,0,3105.95,0.452,0.759,49,63.32,0
user_118617,257,0,17036.58,0.57,0.679,8,105.89,0
user_118618,108,0,18542.42,0.584,0.585,24,100.71,0
user_118619,637,0,18392.37,0.086,0.663,18,58.92,0
user_118620,378,1,2906.72,0.603,0.421,20,50.82,0
user_118621,871,0,9272.28,0.224,0.844,17,74.36,0
user_118622,923,0,22461.86,0.622,0.836,28,74.81,0
user_118623,275,0,25904.78,0.281,0.658,5,161.52,0
user_118624,301,0,10055.18,0.12,0.687,11,123.07,0
user_118625,432,0,4651.37,0.504,0.571,22,107.8,0
user_118626,698,0,12380.61,0.792,0.868,38,91.82,0
user_118627,145,0,17758.65,0.069,0.676,10,111.19,0
user_118628,464,0,39961.37,0.063,0.736,29,110.89,0
user_118629,559,2,19154.67,0.188,0.845,23,64.6,0
user_118630,471,1,27945.36,0.152,0.561,20,44.5,0
user_118631,201,1,6613.11,0.596,0.973,11,140.4,0
user_118632,45,0,28867.92,0.502,0.686,31,232.49,0
user_118633,990,0,16200.14,0.112,0.793,13,161.71,0
user_118634,781,0,13943.97,0.137,0.32,36,129.79,0
user_118635,927,0,6656.35,0.621,0.805,10,55.22,0
user_118636,85,0,5420.37,0.209,0.729,33,75.24,0
user_118637,620,0,13774.89,0.16,0.483,10,60.63,0
user_118638,132,0,35306.64,0.092,0.727,21,216.39,0
user_118639,313,0,6025.6,0.645,0.618,11,230.17,0
user_118640,734,0,6900.35,0.756,0.602,12,95.23,0
user_118641,546,0,46324.88,0.682,0.735,9,38.16,0
user_118642,647,0,2404.51,0.061,0.645,8,83.17,0
user_118643,307,0,11965.16,0.237,0.542,26,84.54,0
user_118644,914,2,13286.04,0.656,0.754,28,124.36,0
user_118645,641,0,18892.44,0.631,0.792,21,51.99,0
user_118646,779,0,5234.81,0.188,0.795,29,254.02,0
user_118647,298,1,14708.92,0.628,0.864,27,49.16,0
user_118648,862,0,3739.0,0.285,0.665,12,128.93,0
user_118649,429,3,6659.31,0.791,0.735,15,119.79,0
user_118650,532,0,2228.35,0.732,0.749,7,62.03,0
user_118651,115,0,11060.86,0.707,0.841,25,75.45,0
user_118652,349,0,4887.58,0.401,0.679,14,68.68,0
user_118653,61,0,3526.4,0.448,0.66,20,43.21,0
user_118654,365,0,8330.99,0.562,0.698,16,49.58,0
user_118655,80,0,3237.97,0.176,0.819,15,164.41,0
user_118656,108,0,18378.12,0.468,0.345,39,92.54,0
user_118657,727,0,5363.44,0.625,0.695,12,88.75,0
user_118658,203,0,20582.23,0.091,0.907,12,49.79,0
user_118659,977,0,29475.3,0.219,0.601,29,130.78,0
user_118660,647,0,22281.21,0.674,0.587,19,36.23,0
user_118661,530,0,23586.0,0.358,0.631,8,130.89,0
user_118662,604,0,17482.49,0.169,0.687,10,161.89,0
user_118663,105,0,9081.3,0.27,0.927,37,128.06,0
user_118664,345,1,8428.2,0.589,0.746,36,76.29,0
user_118665,862,0,14622.69,0.516,0.506,29,141.85,0
user_118666,402,0,6276.25,0.499,0.484,9,106.06,0
user_118667,110,0,8338.73,0.355,0.837,17,90.55,0
user_118668,902,0,4531.6,0.598,0.659,22,71.91,0
user_118669,669,0,24721.28,0.616,0.354,7,162.64,0
user_118670,724,0,21955.76,0.594,0.692,25,75.93,0
user_118671,784,0,12495.21,0.649,0.38,17,73.27,0
user_118672,726,1,8920.37,0.257,0.804,23,151.69,0
user_118673,761,0,19894.21,0.733,0.836,22,72.94,0
user_118674,100,0,3327.17,0.305,0.795,34,51.54,0
user_118675,998,0,2733.9,0.258,0.441,19,96.85,0
user_118676,883,0,20047.96,0.544,0.572,28,99.81,0
user_118677,695,0,13979.71,0.772,0.566,15,81.11,0
user_118678,786,0,21820.95,0.242,0.473,23,106.34,0
user_118679,681,1,6918.72,0.192,0.766,32,33.28,0
user_118680,100,0,3719.32,0.088,0.59,18,58.81,0
user_118681,75,0,10430.78,0.402,0.761,26,76.23,0
user_118682,76,0,10344.99,0.729,0.966,13,103.52,0
user_118683,620,0,23347.57,0.725,0.673,23,59.24,0
user_118684,451,0,3953.95,0.629,0.676,29,51.58,0
user_118685,178,0,45802.56,0.238,0.535,16,46.19,0
user_118686,939,0,2864.38,0.416,0.928,30,66.22,0
user_118687,159,1,7629.93,0.137,0.651,4,221.16,0
user_118688,485,0,20210.58,0.483,0.819,16,207.01,0
user_118689,668,1,20959.16,0.772,0.731,51,52.22,0
user_118690,906,0,14557.24,0.613,0.92,19,106.14,0
user_118691,660,0,3103.83,0.38,0.741,8,105.84,0
user_118692,995,0,31106.73,0.544,0.865,27,134.77,0
user_118693,898,1,17106.72,0.481,0.773,19,75.56,0
user_118694,534,0,23333.49,0.543,0.953,23,38.47,0
user_118695,958,0,9322.03,0.094,0.716,22,83.93,0
user_118696,803,0,6183.26,0.524,0.831,13,51.1,0
user_118697,273,0,21099.54,0.477,0.688,20,72.23,0
user_118698,503,1,27352.93,0.792,0.79,12,67.95,0
user_118699,411,0,27111.28,0.103,0.829,4,21.75,0
user_118700,132,0,20943.98,0.328,0.947,22,71.82,0
user_118701,518,3,4244.02,0.686,0.426,8,39.89,0
user_118702,66,0,5761.37,0.356,0.619,15,115.99,0
user_118703,683,1,12410.35,0.793,0.334,11,104.66,0
user_118704,578,0,12619.35,0.107,0.8,6,173.7,0
user_118705,549,0,12057.18,0.068,0.456,9,85.16,0
user_118706,772,0,28233.83,0.601,0.458,3,103.77,0
user_118707,362,0,4009.51,0.763,0.772,9,62.2,0
user_118708,426,0,25572.34,0.09,0.78,20,99.95,0
user_118709,325,0,2338.79,0.572,0.529,22,86.1,0
user_118710,136,0,7852.9,0.386,0.536,28,53.86,0
user_118711,889,0,5281.67,0.427,0.634,7,81.01,0
user_118712,983,0,13218.64,0.581,0.772,24,125.67,0
user_118713,559,1,13131.71,0.219,0.871,12,166.31,0
user_118714,854,1,12594.83,0.44,0.741,6,71.38,0
user_118715,112,2,7112.4,0.556,0.86,13,124.94,0
user_118716,963,0,13065.97,0.18,0.859,10,56.6,0
user_118717,317,0,20351.34,0.344,0.653,30,102.39,0
user_118718,735,0,9507.47,0.404,0.472,18,105.42,0
user_118719,490,0,41600.62,0.101,0.919,16,46.55,0
user_118720,244,0,3063.89,0.791,0.596,22,91.99,0
user_118721,310,0,67259.03,0.053,0.833,22,106.04,0
user_118722,761,0,23493.65,0.13,0.312,26,59.96,0
user_118723,983,0,15490.71,0.551,0.45,20,104.25,0
user_118724,488,0,5409.99,0.086,0.499,44,137.09,0
user_118725,830,0,16805.05,0.754,0.896,47,96.74,0
user_118726,373,0,26298.62,0.774,0.828,24,89.9,0
user_118727,223,0,6388.32,0.409,0.855,17,73.3,0
user_118728,187,0,2610.7,0.488,0.514,18,86.99,0
user_118729,494,0,10771.2,0.712,0.672,14,75.8,0
user_118730,133,0,7445.46,0.222,0.647,23,60.25,0
user_118731,63,0,7056.2,0.364,0.877,26,99.31,0
user_118732,131,0,21354.22,0.715,0.843,13,83.21,0
user_118733,668,2,4403.1,0.319,0.66,27,82.37,0
user_118734,755,1,17787.35,0.746,0.549,21,110.49,0
user_118735,354,0,2948.41,0.563,0.529,7,55.38,0
user_118736,973,0,39864.89,0.606,0.855,12,115.31,0
user_118737,837,0,15231.51,0.542,0.659,26,90.97,0
user_118738,720,0,42100.72,0.615,0.929,12,97.57,0
user_118739,621,0,32360.22,0.693,0.587,23,77.23,0
user_118740,170,0,32584.04,0.759,0.679,22,98.54,0
user_118741,503,0,3913.24,0.202,0.561,28,85.06,0
user_118742,60,0,19855.14,0.783,0.904,15,55.66,0
user_118743,913,3,9672.25,0.665,0.335,10,42.71,0
user_118744,964,0,11218.05,0.44,0.537,31,71.3,0
user_118745,92,0,6908.8,0.359,0.843,8,123.97,0
user_118746,589,0,4259.56,0.367,0.603,17,113.83,0
user_118747,116,0,7486.12,0.504,0.668,20,74.37,0
user_118748,333,0,13961.83,0.577,0.535,7,111.29,0
user_118749,90,2,9915.27,0.565,0.666,19,101.31,0
user_118750,425,0,20255.44,0.223,0.488,34,156.48,0
user_118751,363,0,29398.14,0.466,0.75,18,68.61,0
user_118752,981,1,5549.41,0.452,0.76,34,62.62,0
user_118753,815,0,2868.98,0.202,0.624,24,60.59,0
user_118754,440,0,72396.94,0.349,0.557,13,80.43,0
user_118755,313,0,34138.37,0.495,0.833,11,296.63,0
user_118756,495,0,6620.73,0.724,0.487,15,74.68,0
user_118757,109,0,4662.1,0.309,0.521,25,52.71,0
user_118758,721,0,47250.31,0.24,0.362,32,54.82,0
user_118759,813,0,5968.05,0.12,0.976,22,206.53,0
user_118760,106,0,5763.3,0.505,0.668,9,55.59,0
user_118761,983,1,3745.31,0.607,0.657,18,116.1,0
user_118762,762,0,7093.07,0.199,0.802,18,108.11,0
user_118763,934,0,29583.43,0.513,0.746,39,80.24,0
user_118764,823,0,14653.58,0.776,0.465,5,82.99,0
user_118765,569,0,3447.41,0.566,0.701,15,165.37,0
user_118766,390,0,53358.29,0.5,0.765,11,115.73,0
user_118767,106,0,13631.61,0.097,0.898,11,72.7,0
user_118768,538,1,10085.78,0.79,0.705,33,111.85,0
user_118769,193,0,25004.26,0.401,0.675,26,50.03,0
user_118770,38,0,14326.63,0.426,0.778,39,206.51,0
user_118771,204,0,35917.11,0.647,0.908,7,196.13,0
user_118772,491,0,20177.64,0.398,0.853,12,57.85,0
user_118773,336,1,18549.87,0.429,0.613,32,68.99,0
user_118774,617,0,8181.6,0.667,0.817,18,56.35,0
user_118775,274,1,70801.55,0.21,0.803,12,109.8,0
user_118776,151,0,17829.89,0.195,0.841,5,84.49,0
user_118777,214,1,10747.7,0.279,0.896,22,88.26,0
user_118778,61,0,4393.88,0.457,0.232,15,131.03,0
user_118779,992,0,14166.79,0.522,0.807,35,109.57,0
user_118780,791,0,18460.43,0.653,0.72,39,164.64,0
user_118781,598,2,8965.49,0.315,0.787,17,170.05,0
user_118782,339,0,3001.57,0.209,0.806,49,96.26,0
user_118783,401,0,26022.78,0.36,0.726,19,156.31,0
user_118784,685,0,17918.71,0.18,0.372,16,265.54,0
user_118785,859,0,19307.01,0.253,0.786,20,97.13,0
user_118786,625,0,6216.52,0.101,0.714,7,50.62,0
user_118787,85,0,4101.03,0.105,0.69,30,97.69,0
user_118788,820,0,11024.35,0.207,0.857,30,334.42,0
user_118789,302,0,6142.01,0.299,0.871,23,61.4,0
user_118790,493,0,24778.56,0.758,0.599,27,230.47,0
user_118791,707,0,13388.02,0.414,0.534,12,246.54,0
user_118792,485,0,4124.12,0.145,0.925,6,83.3,0
user_118793,699,0,5277.12,0.189,0.558,47,84.67,0
user_118794,278,0,34685.92,0.244,0.903,18,141.57,0
user_118795,727,0,16979.5,0.729,0.533,23,39.77,0
user_118796,107,0,9676.3,0.323,0.391,32,142.61,0
user_118797,563,0,21136.15,0.751,0.763,11,12.43,0
user_118798,137,0,26822.28,0.112,0.524,11,75.4,0
user_118799,302,0,3822.72,0.697,0.593,16,124.38,0
user_118800,793,0,29675.6,0.392,0.639,7,185.89,0
user_118801,44,0,45933.88,0.721,0.856,17,30.94,0
user_118802,399,1,3414.84,0.608,0.629,26,79.47,0
user_118803,333,0,7875.08,0.246,0.625,25,170.59,0
user_118804,701,0,4757.67,0.342,0.563,7,78.75,0
user_118805,234,1,10430.55,0.584,0.485,7,126.06,0
user_118806,142,3,5729.21,0.225,0.794,29,57.57,0
user_118807,709,0,8750.51,0.561,0.809,18,50.67,0
user_118808,894,0,6155.37,0.476,0.699,37,79.26,0
user_118809,282,2,2054.03,0.305,0.385,18,56.3,0
user_118810,470,0,2288.53,0.567,0.745,19,161.4,0
user_118811,215,0,12851.15,0.746,0.393,21,105.21,0
user_118812,888,0,12810.28,0.729,0.974,19,75.37,0
user_118813,256,0,2551.11,0.452,0.698,20,113.87,0
user_118814,557,0,20032.83,0.594,0.907,22,97.73,0
user_118815,697,1,2408.77,0.344,0.9,28,35.79,0
user_118816,383,0,11999.61,0.225,0.709,22,178.52,0
user_118817,652,0,9543.17,0.54,0.663,27,186.24,0
user_118818,30,0,34183.79,0.26,0.867,37,69.66,0
user_118819,582,0,14886.78,0.259,0.955,15,151.17,0
user_118820,589,0,27925.15,0.599,0.857,26,92.57,0
user_118821,956,2,97958.2,0.71,0.737,34,28.93,0
user_118822,449,0,4929.33,0.435,0.913,29,132.72,0
user_118823,649,0,2972.08,0.083,0.585,11,144.1,0
user_118824,190,0,24339.94,0.585,0.614,32,114.34,0
user_118825,190,0,16978.57,0.616,0.407,22,117.08,0
user_118826,900,0,17082.72,0.753,0.77,14,94.34,0
user_118827,157,0,7702.61,0.462,0.614,6,147.04,0
user_118828,751,0,3621.2,0.484,0.6,6,71.39,0
user_118829,180,0,21159.39,0.586,0.668,19,116.08,0
user_118830,473,0,13757.07,0.429,0.553,14,64.98,0
user_118831,796,0,12442.24,0.205,0.95,5,56.49,0
user_118832,500,0,21975.62,0.66,0.438,12,141.05,0
user_118833,492,0,69133.53,0.526,0.858,22,129.8,0
user_118834,759,0,22219.17,0.262,0.515,15,67.23,0
user_118835,59,1,42906.16,0.776,0.649,23,87.27,0
user_118836,502,0,9625.77,0.672,0.153,29,69.42,0
user_118837,586,0,36253.43,0.311,0.616,16,147.53,0
user_118838,109,0,21493.39,0.062,0.837,19,172.81,0
user_118839,68,3,8970.51,0.769,0.733,6,56.66,0
user_118840,269,0,12667.45,0.129,0.904,11,70.9,0
user_118841,586,0,5392.15,0.297,0.61,27,80.31,0
user_118842,619,0,3272.57,0.188,0.585,12,24.88,0
user_118843,366,3,11450.72,0.721,0.782,11,50.15,0
user_118844,937,0,76895.65,0.301,0.75,34,66.11,0
user_118845,890,0,32655.21,0.255,0.734,33,105.84,0
user_118846,829,0,2251.32,0.39,0.82,33,93.62,0
user_118847,981,0,54519.32,0.796,0.627,14,142.7,0
user_118848,309,0,11493.16,0.441,0.786,22,124.5,0
user_118849,145,0,4956.94,0.072,0.557,27,50.57,0
user_118850,298,0,38955.88,0.521,0.312,4,57.55,0
user_118851,945,1,40824.99,0.461,0.917,8,118.02,0
user_118852,364,0,30151.88,0.108,0.895,12,113.79,0
user_118853,341,0,16564.51,0.686,0.809,13,84.56,0
user_118854,82,0,6049.34,0.116,0.786,30,111.01,0
user_118855,97,0,6135.56,0.096,0.63,13,74.1,0
user_118856,723,0,52535.83,0.606,0.909,6,81.06,0
user_118857,63,0,6902.76,0.409,0.681,23,47.62,0
user_118858,825,0,10235.5,0.091,0.617,20,296.31,0
user_118859,847,0,22965.03,0.454,0.86,27,95.07,0
user_118860,415,0,28016.22,0.345,0.321,22,50.58,0
user_118861,278,0,9949.84,0.603,0.542,40,88.85,0
user_118862,140,0,9553.53,0.084,0.823,22,169.04,0
user_118863,123,0,8623.87,0.315,0.565,34,54.06,0
user_118864,439,1,9374.53,0.417,0.884,26,111.63,0
user_118865,208,1,23301.25,0.464,0.584,31,84.79,0
user_118866,76,2,2959.16,0.579,0.868,14,45.98,0
user_118867,823,1,26153.47,0.329,0.549,34,41.9,0
user_118868,881,2,5627.68,0.213,0.664,11,87.11,0
user_118869,903,0,4641.58,0.363,0.613,19,52.71,0
user_118870,633,2,3930.66,0.262,0.695,8,90.25,0
user_118871,405,0,6029.39,0.585,0.74,24,143.61,0
user_118872,753,0,28924.67,0.086,0.648,15,56.46,0
user_118873,616,0,13581.96,0.758,0.693,9,142.13,0
user_118874,919,0,6699.42,0.714,0.703,16,46.56,0
user_118875,231,1,5085.93,0.293,0.867,8,41.75,0
user_118876,474,0,24015.02,0.129,0.812,27,94.09,0
user_118877,948,0,12563.03,0.544,0.64,13,61.01,0
user_118878,962,0,3922.28,0.762,0.715,43,71.9,0
user_118879,326,0,9054.95,0.747,0.944,20,98.84,0
user_118880,337,0,10830.88,0.121,0.949,11,75.16,0
user_118881,752,0,8553.21,0.368,0.52,20,170.0,0
user_118882,522,0,6622.07,0.494,0.897,15,73.96,0
user_118883,367,1,7985.68,0.674,0.815,13,204.29,0
user_118884,974,0,22146.68,0.401,0.795,13,106.4,0
user_118885,952,0,47879.04,0.405,0.801,15,45.29,0
user_118886,675,0,2392.77,0.48,0.739,7,129.05,0
user_118887,871,0,16785.37,0.765,0.627,23,175.22,0
user_118888,95,0,3133.57,0.254,0.69,7,35.07,0
user_118889,821,1,5387.94,0.535,0.37,19,72.22,0
user_118890,451,1,13792.16,0.772,0.596,16,107.63,0
user_118891,569,0,25692.82,0.39,0.594,21,125.94,0
user_118892,953,0,10579.29,0.293,0.763,16,120.47,0
user_118893,658,0,33737.88,0.269,0.648,24,135.99,0
user_118894,522,1,20869.29,0.54,0.344,19,112.02,0
user_118895,911,1,5230.29,0.402,0.913,9,106.98,0
user_118896,991,0,19385.51,0.682,0.55,33,65.41,0
user_118897,346,0,7749.44,0.243,0.397,23,91.37,0
user_118898,971,0,23832.05,0.799,0.443,33,233.02,0
user_118899,866,1,5932.23,0.72,0.428,20,101.96,0
user_118900,655,0,4341.01,0.321,0.759,30,170.93,0
user_118901,104,0,17231.2,0.694,0.786,17,50.31,0
user_118902,743,0,16380.97,0.799,0.574,41,155.31,0
user_118903,968,0,14782.53,0.797,0.597,10,67.12,0
user_118904,88,0,6179.7,0.287,0.71,24,48.2,0
user_118905,415,0,5459.72,0.439,0.598,13,52.36,0
user_118906,44,0,38531.63,0.431,0.687,35,60.97,0
user_118907,260,0,13410.46,0.573,0.483,28,174.39,0
user_118908,646,0,9826.7,0.105,0.627,18,30.82,0
user_118909,706,0,27677.13,0.666,0.824,16,149.21,0
user_118910,228,0,2781.75,0.196,0.807,5,143.42,0
user_118911,945,0,18904.96,0.397,0.975,14,116.16,0
user_118912,383,0,4392.31,0.498,0.595,22,74.07,0
